date, pm25, pm10, o3, no2, so2, co
02/04/2014,88,59,23,58, ,7
03/04/2014,81,82,20,56, ,7
04/04/2014,81,44,47,50, ,5
05/04/2014,68,34,16,32, ,4
06/04/2014,46,46,28,35, ,5
07/04/2014,54,32,29,49, ,4
08/04/2014,45,48,24,60, ,6
09/04/2014,69,64,26,69, ,6
10/04/2014,89,70,31,56, ,6
11/04/2014,101,66,36,50, ,5
12/04/2014,102,39,30,47, ,3
13/04/2014,62,57,32,45, ,4
14/04/2014,63,70,30,57, ,4
15/04/2014,64,55,34,59, ,5
16/04/2014,74,59,38,62, ,6
17/04/2014,67,69,31,45, ,4
18/04/2014,64,92,28,47, ,3
19/04/2014,64,61,34,46, ,4
20/04/2014,69,45,35,56, ,4
21/04/2014,63,51,30,55, ,6
22/04/2014,72,45,33,55, ,7
23/04/2014,74,62,27,58, ,5
24/04/2014,99,46,23,49, ,6
25/04/2014,101,29,17,43, ,4
26/04/2014,65,23,29,35, ,3
27/04/2014,47,31,23,47, ,5
28/04/2014,62,39,19,54, ,7
29/04/2014,74,80,24,56, ,8
30/04/2014,88,31,19,40, ,4
01/05/2014,67,40,30,38, ,4
02/05/2014,74,38,34,43, ,3
03/05/2014,60,47,39,56, ,3
04/05/2014,81,52,39,69, ,7
05/05/2014,82,39,31,47, ,5
06/05/2014,58,68,25,44, ,5
07/05/2014,48,26,25,26, ,2
08/05/2014,38,31,29,35, ,4
09/05/2014,43,26,27,32, ,3
10/05/2014,49,32,29,28, ,2
11/05/2014,35,61,21,41, ,4
12/05/2014,39,28,23,41, ,5
13/05/2014,45,38,31,47, ,6
14/05/2014,57,43,33,51, ,4
15/05/2014,63,85,32,54, ,5
16/05/2014,69,59,42,60,1,5
17/05/2014,82,51,44,61, ,5
18/05/2014,74,48,43,63, ,5
19/05/2014,64,34,27,53, ,6
20/05/2014,55,37,26,52, ,6
21/05/2014,70,29,29,49, ,5
22/05/2014,58,31,25,49, ,5
23/05/2014,58,25,26,38, ,4
24/05/2014,54,31,32,47, ,4
25/05/2014,60,34,24,49, ,7
26/05/2014,65,30,23,37, ,5
27/05/2014,59,32,21,45, ,6
28/05/2014,58,31,33,44, ,4
29/05/2014,60,40,30,50, ,6
30/05/2014,72,50,35,43, ,3
31/05/2014,86,37,34,49, ,4
01/06/2014,70,79,35,55, ,6
02/06/2014,81,36,27,57, ,5
03/06/2014,67,28,22,43, ,5
04/06/2014,51,32,28,48, ,6
05/06/2014,52,64,38,71, ,8
06/06/2014,71,43,39,53, ,5
07/06/2014,71,33,39,41, ,3
08/06/2014,64,32,34,49, ,5
09/06/2014,66,42,14,56,1,8
10/06/2014,78,37,35,48, ,5
11/06/2014,65,41,38,57,1,5
12/06/2014,60,47,44,60, ,5
13/06/2014,75,42,26,36, ,3
14/06/2014,62,43,32,34, ,3
15/06/2014,57,45,29,38, ,4
16/06/2014,56,45,24,39, ,4
17/06/2014,61,50,31,43, ,4
18/06/2014,66,43,23,42, ,5
19/06/2014,61,49,23,43, ,5
20/06/2014,63,69,31,47, ,3
21/06/2014,60,63,43,57, ,3
22/06/2014,70,53,31,55, ,4
23/06/2014,62,54,39,61,1,5
24/06/2014,72,48,32,50, ,4
25/06/2014,70,52,40,63, ,5
26/06/2014,71,45,27,47, ,6
27/06/2014,67,35,20,43, ,4
28/06/2014,67,28,22,35, ,3
29/06/2014,58,39,29,53, ,6
30/06/2014,69,38,34,54,1,4
01/01/2014,43,30,22,42, ,4
02/01/2014,53,33,22,34, ,2
03/01/2014,50,28,23,41, ,3
04/01/2014,52,23,19,34, ,3
05/01/2014,45,20,20,30, ,3
06/01/2014,40,32,18,40, ,5
07/01/2014,54,41,12,51, ,6
08/01/2014,76,30,15,40, ,4
09/01/2014,55,43,9,49, ,6
10/01/2014,70,54,6,58, ,9
11/01/2014,112,42,6,37, ,5
12/01/2014,91,39,15,51, ,6
13/01/2014,72,36,16,56, ,6
14/01/2014,62,28,15,48, ,5
15/01/2014,66,23,21,46, ,5
16/01/2014,50,31,15,49, ,5
17/01/2014,59,36,6,47, ,6
18/01/2014,73,38,14,54, ,6
19/01/2014,81,47,5,60, ,8
20/01/2014,79,35,14,44, ,5
21/01/2014,65,79,8,46, ,6
22/01/2014,80,36,15,51, ,5
23/01/2014,68,45,10,57, ,7
24/01/2014,72,32,25,41, ,4
25/01/2014,66,33,26,39, ,3
26/01/2014,56,27,22,41, ,4
27/01/2014,46,30,15,44, ,4
28/01/2014,56,35,10,48,1,6
29/01/2014,74,46,3,49, ,7
30/01/2014,85,43,17,45, ,7
31/01/2014,87,26,20,44, ,4
01/02/2014,54,37,18,42, ,5
02/02/2014,68,41,18,45, ,6
03/02/2014,76,32,17,43, ,5
04/02/2014,52,27,22,37, ,4
05/02/2014,47,34,17,46, ,5
06/02/2014,58,30,24,37, ,3
07/02/2014,48,18,24,28, ,2
08/02/2014,36,20,25,27, ,3
09/02/2014,41,33,20,44, ,6
10/02/2014,56,68,17,40, ,4
11/02/2014,51,30,21,38, ,4
12/02/2014,54,29,19,48, ,4
13/02/2014,55,28,28,47, ,5
14/02/2014,57,26,25,28, ,3
15/02/2014,43,26,21,33, ,3
16/02/2014,50,39,25,51, ,6
17/02/2014,69,44,11,49, ,6
18/02/2014,82,74,15,53, ,5
19/02/2014,67,22,22,41, ,4
20/02/2014,54,26,23,44, ,4
21/02/2014,45,30,19,45, ,5
22/02/2014,66,33,24,39, ,3
23/02/2014,62,40,20,54, ,5
24/02/2014,76,27,23,44, ,4
25/02/2014,53,41,18,53, ,5
26/02/2014,65,31,17,52, ,4
27/02/2014,60,30,16,57, ,5
28/02/2014,61,40,18,60, ,5
01/03/2014,87,45,24,47, ,5
02/03/2014,100,25,21,50, ,5
03/03/2014,53,44,15,65, ,8
04/03/2014,78,80,22,72, ,8
05/03/2014,97,64,20,70, ,10
06/03/2014,123,66,20,67, ,8
07/03/2014,132,67,25,58, ,6
08/03/2014,145,63,28,61, ,7
09/03/2014,119,71,27,68, ,8
10/03/2014,138,80,13,44, ,6
11/03/2014,164,86,22,67, ,9
12/03/2014,166,91,23,84, ,10
13/03/2014,168,98,15,71, ,9
14/03/2014,177,64,23,40, ,4
15/03/2014,113,42,25,40, ,4
16/03/2014,67,81,15,46, ,4
17/03/2014,81,42,24,43, ,4
18/03/2014,74,51,22,53, ,6
19/03/2014,64,56,31,52, ,5
20/03/2014,69,34,27,47, ,6
21/03/2014,56,24,27,39, ,3
22/03/2014,40,23,25,40, ,3
23/03/2014,41,44,17,60, ,6
24/03/2014,72,37,16,54, ,5
25/03/2014,77,53,21,53,1,6
26/03/2014,99,54,25,63, ,7
27/03/2014,114,59,31,63, ,7
28/03/2014,123,60,33,55, ,6
29/03/2014,95,59,24,66, ,6
30/03/2014,92,61,22,66, ,8
31/03/2014,99,64,29,65, ,8
31/12/2024, ,16,20,8, , 
26/06/2024, ,31, , , , 
01/06/2021, ,31, ,35, , 
02/06/2021, ,42,40,36, , 
31/03/2020, ,29,36,16, , 
31/12/2019, ,36,2,24, , 
31/12/2018, ,30,20,38, , 
17/10/2017, ,52,13,50, ,6
15/01/2017, ,39,2,29, ,2
01/01/2016, ,24,18,34, ,2
31/12/2014, ,71,17,52,1,8
31/12/2013, ,19,22,30, ,2
