date, pm25, pm10, o3, no2, so2, co
2020/4/30, 66, 23, 54, 5, 1, 2
2020/5/1, 63, 37, 61, 8, 1, 3
2020/5/2, 88, 32, 42, 7, 1, 3
2020/5/3, 76, 13, 38, 5, 1, 4
2020/5/4, 35, 11, 48, 4, 1, 2
2020/5/5, 31, 11, 29, 5, , 3
2020/5/6, 22, 9, 39, 3, , 2
2020/5/7, 14, 11, 47, 8, 1, 2
2020/5/8, 32, 13, 39, 4, 1, 2
2020/5/9, 37, 12, 28, 4, , 2
2020/5/10, 28, 16, 50, 7, 1, 2
2020/5/11, 41, 16, 56, 8, 1, 2
2020/5/12, 43, 24, 59, 7, 1, 2
2020/5/13, 57, 15, 51, 6, 1, 2
2020/5/14, 41, 17, 54, 8, 1, 2
2020/5/15, 46, 12, 38, 5, 1, 2
2020/5/16, 34, 13, 53, 5, 2, 2
2020/5/17, 42, 18, 32, 8, 1, 2
2020/5/18, 47, 7, 31, 7, , 2
2020/5/19, 12, 5, 21, 5, , 
2020/5/20, 12, 8, 18, 9, , 2
2020/5/21, 25, 10, 26, 6, , 2
2020/5/22, 26, 8, 42, 5, , 
2020/5/23, 17, 10, 46, 6, 1, 2
2020/5/24, 20, 9, 44, 4, 1, 2
2020/5/25, 21, 15, 37, 14, 1, 3
2020/5/26, 38, 16, 63, 8, 1, 3
2020/5/27, 42, 15, 53, 9, 1, 2
2020/5/28, 44, 12, 54, 6, 1, 2
2020/5/29, 34, 15, 53, 7, 1, 2
2020/5/30, 42, 11, 35, 4, , 2
2020/5/31, 29, 10, 33, 9, , 3
2020/6/1, 27, 13, 37, 9, 1, 2
2020/6/2, 39, 19, 69, 9, 1, 3
2020/6/3, 50, 38, 82, 10, 1, 3
2020/6/4, 85, 34, 71, 8, 1, 3
2020/6/5, 77, 34, 59, 6, 1, 3
2020/6/6, 73, 21, 45, 5, 1, 2
2020/6/7, 50, 19, 60, 6, 1, 2
2020/6/8, 48, 21, 47, 6, 1, 2
2020/6/9, 53, 14, 39, 5, 1, 1
2020/6/10, 33, 9, 19, 2, , 2
2020/6/11, 17, 13, 33, 6, 1, 2
2020/6/12, 27, 11, 23, 8, 1, 2
2020/6/13, 23, 16, 24, 10, 1, 4
2020/6/14, 49, 22, 52, 11, 1, 3
2020/6/15, 50, 21, 50, 5, 1, 2
2020/6/16, 49, 15, 56, 7, 1, 2
2020/6/17, 36, 17, 41, 8, 1, 2
2020/6/18, 43, 9, 40, 7, , 2
2020/6/19, 22, 10, 47, 5, 1, 2
2020/6/20, 22, 12, 33, 4, 1, 2
2020/6/21, 29, 11, 29, 6, 1, 2
2020/6/22, 27, 10, 41, 8, 1, 2
2020/6/23, 24, 15, 26, 7, 1, 2
2020/6/24, 37, 9, 18, 10, 1, 3
2020/6/25, 23, 26, 65, 13, 1, 3
2020/6/26, 63, 39, 65, 12, 1, 3
2020/6/27, 76, 17, 36, 8, 1, 3
2020/6/28, 32, 11, 47, 6, 1, 2
2020/6/29, 21, , 34, 5, , 2
2020/1/1, 23, 7, 25, 13, 1, 3
2020/1/2, 23, 10, 21, 16, 1, 4
2020/1/3, 36, 9, 30, 13, 1, 3
2020/1/4, 25, 6, 31, 5, 1, 2
2020/1/5, 19, 8, 27, 9, 1, 2
2020/1/6, 22, 14, 13, 17, 1, 3
2020/1/7, 48, 17, 11, 16, 1, 5
2020/1/8, 68, 7, 29, 11, 1, 3
2020/1/9, 24, 8, 26, 13, 1, 2
2020/1/10, 25, 15, 13, 22, 1, 3
2020/1/11, 53, 17, 19, 17, 1, 4
2020/1/12, 60, 20, 26, 19, 1, 4
2020/1/13, 64, 10, 21, 20, 1, 3
2020/1/14, 38, 15, 21, 19, , 3
2020/1/15, 55, 7, 21, 17, 1, 3
2020/1/16, 24, 10, 22, 16, 1, 3
2020/1/17, 35, 9, 24, 10, 1, 2
2020/1/18, 29, 9, 30, 12, 1, 3
2020/1/19, 33, 13, 25, 24, 1, 5
2020/1/20, 49, 9, 31, 12, 1, 4
2020/1/21, 31, 18, 16, 23, 1, 4
2020/1/22, 59, 22, 6, 29, 1, 5
2020/1/23, 73, 17, 31, 24, 2, 5
2020/1/24, 58, 10, 29, 8, 1, 2
2020/1/25, 32, 13, 20, 14, 1, 4
2020/1/26, 47, 20, 19, 24, 1, 4
2020/1/27, 67, 5, 20, 10, , 2
2020/1/28, 20, 4, 25, 12, 1, 3
2020/1/29, 11, 7, 23, 14, 1, 3
2020/1/30, 16, 4, 29, 5, 1, 3
2020/1/31, 11, 5, 30, 9, 1, 2
2020/2/1, 14, 6, 35, 6, 1, 3
2020/2/2, 19, 16, 32, 17, 1, 4
2020/2/3, 50, 9, 26, 14, 1, 3
2020/2/4, 30, 12, 32, 13, 1, 4
2020/2/5, 37, 8, 28, 3, , 2
2020/2/6, 21, 13, 18, 24, 4, 3
2020/2/7, 41, 13, 32, 14, 1, 3
2020/2/8, 43, 6, 31, 3, 1, 2
2020/2/9, 16, 11, 25, 21, , 3
2020/2/10, 39, 7, 34, 9, , 2
2020/2/11, 23, 15, 22, 22, , 4
2020/2/12, 51, 24, 21, 33, , 4
2020/2/13, 77, 15, 16, 25, , 5
2020/2/14, 54, 18, 27, 26, , 5
2020/2/15, 59, 22, 19, 15, , 4
2020/2/16, 76, 10, 24, 12, , 3
2020/2/17, 43, 6, 27, 8, , 2
2020/2/18, 19, 9, 32, 17, , 3
2020/2/19, 31, 12, 28, 17, , 2
2020/2/20, 43, 12, 34, 14, , 3
2020/2/21, 43, 16, 38, 12, , 3
2020/2/22, 53, 16, 34, 6, , 2
2020/2/23, 43, 17, 35, 10, , 4
2020/2/24, 48, 29, 24, 26, 1, 4
2020/2/25, 73, 16, 23, 12, , 3
2020/2/26, 53, 7, 30, 7, 1, 2
2020/2/27, 21, 7, 29, 11, 1, 2
2020/2/28, 23, 13, 28, 14, 1, 3
2020/2/29, 48, 13, 40, 10, 1, 3
2020/3/1, 48, 9, 25, 11, , 2
2020/3/2, 32, 11, 30, 12, 1, 3
2020/3/3, 35, 12, 23, 11, 1, 2
2020/3/4, 43, 13, 36, 7, 1, 2
2020/3/5, 39, 10, 37, 4, 1, 2
2020/3/6, 32, 12, 31, 8, 1, 2
2020/3/7, 42, 11, 29, 6, , 2
2020/3/8, 50, 9, 29, 10, , 2
2020/3/9, 29, 10, 13, 21, , 3
2020/3/10, 39, 7, 39, 10, 1, 2
2020/3/11, 29, 9, 35, 6, 1, 2
2020/3/12, 26, 15, 39, 16, 1, 3
2020/3/13, 52, 10, 30, 8, , 2
2020/3/14, 37, 8, 35, 9, 1, 3
2020/3/15, 36, 9, 34, 9, 1, 3
2020/3/16, 30, 9, 28, 12, 1, 3
2020/3/17, 32, 14, 44, 17, 1, 3
2020/3/18, 45, 18, 45, 11, 1, 2
2020/3/19, 55, 10, 35, 5, 1, 2
2020/3/20, 30, 16, 37, 13, 1, 4
2020/3/21, 45, 22, 55, 11, 1, 4
2020/3/22, 54, 12, 37, 8, 1, 2
2020/3/23, 41, 10, 35, 6, 1, 2
2020/3/24, 35, 9, 39, 8, 1, 2
2020/3/25, 30, 14, 42, 16, 1, 3
2020/3/26, 48, 17, 37, 17, , 3
2020/3/27, 51, 13, 36, 5, 1, 2
2020/3/28, 38, 3, 28, 4, , 
2020/3/29, 8, , , , , 
2019/10/1, 57, 28, 76, 14, 2, 1
2019/10/2, 67, 24, 42, 10, 1, 1
2019/10/3, 57, 18, 40, 9, 1, 1
2019/10/4, 35, 9, 51, 7, 2, 1
2019/10/5, 23, 13, 27, 3, 1, 
2019/10/6, 13, 9, 30, 6, , 1
2019/10/7, 20, 12, 19, 14, , 1
2019/10/8, 26, 9, 32, 6, 1, 1
2019/10/9, 24, 15, 36, 10, 1, 1
2019/10/10, 35, 15, 26, 11, , 1
2019/10/11, 35, 14, 20, 3, , 
2019/10/12, 11, 6, 29, 3, , 
2019/10/13, 23, 15, 22, 6, 1, 
2019/10/14, 35, 10, 28, 7, 1, 
2019/10/15, 19, 11, 26, 10, 1, 1
2019/10/16, 25, 14, 17, 16, 1, 1
2019/10/17, 41, 13, 22, 11, 1, 1
2019/10/18, 36, 10, 24, 16, 2, 3
2019/10/19, 26, 11, 27, 9, 2, 3
2019/10/20, 28, 13, 25, 10, 1, 1
2019/10/21, 29, 6, 32, 5, , 1
2019/10/22, 13, 8, 32, 10, 2, 1
2019/10/23, 15, 13, 30, 8, 1, 
2019/10/24, 30, 8, 26, 7, , 
2019/10/25, 19, 8, 26, 13, 1, 2
2019/10/26, 12, 12, 25, 8, 1, 1
2019/10/27, 24, 11, 24, 10, 1, 1
2019/10/28, 25, 12, 17, 18, , 2
2019/10/29, 33, 18, 19, 21, 1, 3
2019/10/30, 47, 27, 32, 19, 2, 2
2019/10/31, 64, 22, 32, 14, 1, 1
2019/11/1, 54, 15, 30, 12, 3, 1
2019/11/2, 34, 23, 27, 10, 1, 1
2019/11/3, 58, 9, 31, 7, 1, 1
2019/11/4, 19, 10, 27, 17, 1, 2
2019/11/5, 23, 13, 21, 23, 2, 3
2019/11/6, 36, 15, 30, 20, 1, 2
2019/11/7, 40, 11, 32, 8, 1, 1
2019/11/8, 28, 13, 31, 12, 2, 1
2019/11/9, 34, 14, 33, 11, 2, 1
2019/11/10, 37, 13, 21, 14, 1, 2
2019/11/11, 46, 10, 30, 11, 1, 1
2019/11/12, 27, 15, 17, 20, 1, 2
2019/11/13, 47, 14, 28, 15, 1, 2
2019/11/14, 38, 9, 23, 18, 2, 2
2019/11/15, 25, 14, 30, 24, 2, 3
2019/11/16, 38, 12, 32, 10, 1, 1
2019/11/17, 30, 13, 40, 11, 1, 1
2019/11/18, 31, 12, 29, 11, 1, 1
2019/11/19, 32, 5, 27, 5, 1, 
2019/11/20, 10, 8, 28, 12, 1, 2
2019/11/21, 22, 11, 13, 17, , 1
2019/11/22, 43, 4, 24, 7, , 
2019/11/23, 10, 7, 25, 10, 2, 4
2019/11/24, 27, 14, 21, 13, 1, 3
2019/11/25, 45, 8, 21, 11, 1, 1
2019/11/26, 23, 14, 12, 20, 1, 1
2019/11/27, 53, 9, 22, 13, 1, 1
2019/11/28, 29, 7, 25, 15, 1, 3
2019/11/29, 20, 8, 29, 16, 1, 2
2019/11/30, 23, 16, 17, 19, 1, 3
2019/12/1, 53, 20, 5, 24, 1, 2
2019/12/2, 64, 5, 30, 12, 2, 1
2019/12/3, 13, 8, 20, 17, 2, 2
2019/12/4, 24, 8, 21, 18, 2, 1
2019/12/5, 20, 6, 22, 13, 1, 1
2019/12/6, 17, 14, 18, 20, 1, 2
2019/12/7, 47, 17, 29, 14, 1, 3
2019/12/8, 49, 12, 18, 18, 1, 1
2019/12/9, 40, 13, 15, 17, 1, 3
2019/12/10, 51, , 14, , 1, 4
2019/12/12, 18, 10, 21, 15, 1, 5
2019/12/13, 31, 20, 21, 22, 1, 4
2019/12/14, 63, 10, 28, 9, 1, 3
2019/12/15, 32, 18, 5, 24, , 4
2019/12/16, 54, 23, , 20, , 5
2019/12/17, 71, 15, 19, 16, 2, 6
2019/12/18, 49, 13, 21, 15, , 4
2019/12/19, 45, 15, 26, 14, 1, 3
2019/12/20, 43, 12, 17, 13, , 3
2019/12/21, 41, 18, 18, 12, 1, 3
2019/12/22, 63, 8, 26, 17, 2, 5
2019/12/23, 27, 6, 27, 10, 1, 3
2019/12/24, 23, 12, 19, 22, 1, 4
2019/12/25, 44, 22, 4, 29, 2, 6
2019/12/26, 68, 9, 28, 11, 1, 3
2019/12/27, 31, 5, 31, 6, 1, 2
2019/12/28, 14, 10, 27, 12, 1, 4
2019/12/29, 35, , , , , 
2019/7/1, 37, 23, 41, 15, 1, 1
2019/7/2, 49, 30, 43, 14, 1, 2
2019/7/3, 63, 9, 40, 8, 1, 1
2019/7/4, 13, 14, 41, 9, 1, 1
2019/7/5, 31, 11, 33, 6, 1, 1
2019/7/6, 23, 4, 29, 3, , 
2019/7/7, 6, 8, 30, 4, , 
2019/7/8, 14, 11, 23, 7, 1, 
2019/7/9, 28, 11, 31, 6, 1, 
2019/7/10, 24, 15, 22, 11, 1, 1
2019/7/11, 36, 9, 25, 11, 1, 1
2019/7/12, 19, 21, 42, 12, 2, 1
2019/7/13, 47, 10, 38, 4, , 1
2019/7/14, 20, 9, 22, 3, , 
2019/7/15, 15, 9, 12, 10, , 
2019/7/16, 20, 15, 48, 13, 1, 1
2019/7/17, 36, 18, 26, 9, 1, 1
2019/7/18, 38, 11, 39, 7, 1, 1
2019/7/19, 22, 28, 44, 15, 5, 1
2019/7/20, 52, 32, 29, 11, 3, 1
2019/7/21, 60, 21, 10, 12, 1, 1
2019/7/22, 42, 15, 24, 13, 1, 1
2019/7/23, 31, 16, 38, 11, 1, 2
2019/7/24, 32, 27, 52, 8, 1, 1
2019/7/25, 55, 12, 17, 3, 1, 
2019/7/26, 23, 20, 15, 2, 1, 1
2019/7/27, 28, 39, 31, 5, 2, 1
2019/7/28, 67, 33, 43, 7, 1, 
2019/7/29, 62, 32, 45, 7, 1, 1
2019/7/30, 61, 33, 63, 10, 2, 
2019/7/31, 59, 41, 103, 10, 1, 1
2019/8/1, 71, 42, 102, 8, 1, 1
2019/8/2, 72, 23, 52, 6, 1, 1
2019/8/3, 48, 15, 48, 4, 1, 1
2019/8/4, 32, 11, 29, 6, 1, 
2019/8/5, 22, 16, 24, 2, 1, 
2019/8/6, 25, 18, 43, 5, 1, 
2019/8/7, 30, 19, 48, 6, 1, 
2019/8/8, 34, 20, 59, 5, 1, 
2019/8/9, 37, 18, 45, 4, 1, 
2019/8/10, 34, 19, 40, 5, 1, 1
2019/8/11, 33, 22, 23, 4, 1, 1
2019/8/12, 39, 20, 23, 5, 1, 1
2019/8/13, 26, 31, 16, 4, 2, 1
2019/8/14, 40, 43, 15, 1, 1, 
2019/8/15, 50, 46, 36, 1, 1, 1
2019/8/16, 65, 35, 49, 4, 2, 2
2019/8/17, 63, 38, 46, 6, 2, 2
2019/8/18, 67, 45, 31, 3, 1, 1
2019/8/19, 75, 22, 31, 8, 1, 1
2019/8/20, 38, 15, 37, 11, 1, 1
2019/8/21, 28, 16, 47, 7, 1, 1
2019/8/22, 30, 21, 20, 10, 1, 1
2019/8/23, 36, 32, 63, 9, 1, 1
2019/8/24, 64, 25, 68, 2, 1, 1
2019/8/25, 53, 21, 46, 6, 1, 1
2019/8/26, 46, 21, 53, 6, 1, 1
2019/8/27, 44, 22, 24, 8, 1, 1
2019/8/28, 40, 24, 33, 9, 1, 1
2019/8/29, 47, 21, 5, 10, 1, 1
2019/8/30, 34, 23, 40, 10, 1, 1
2019/8/31, 44, 30, 45, 6, 1, 1
2019/9/1, 66, 32, 47, 11, 1, 1
2019/9/2, 61, 26, 32, 8, 1, 1
2019/9/3, 46, 15, 29, 7, 1, 1
2019/9/4, 25, 28, 46, 11, 1, 1
2019/9/5, 50, 19, 30, 8, 1, 1
2019/9/6, 38, 14, 27, 7, 1, 1
2019/9/7, 28, 19, 18, 5, 1, 1
2019/9/8, 26, 11, 19, 4, , 1
2019/9/9, 18, 21, 77, 9, 1, 2
2019/9/10, 44, 20, 57, 8, 1, 1
2019/9/11, 38, 13, 43, 6, 1, 
2019/9/12, 27, 13, 25, 7, 1, 
2019/9/13, 33, 16, 29, 10, 1, 1
2019/9/14, 31, 18, 35, 6, , 1
2019/9/15, 33, 11, 19, 5, , 2
2019/9/16, 16, 15, 33, 8, 1, 1
2019/9/17, 27, 13, 25, 8, , 1
2019/9/18, 23, 13, 40, 11, 1, 1
2019/9/19, 29, 16, 45, 8, 1, 1
2019/9/20, 33, 14, 30, 8, 1, 1
2019/9/21, 30, 14, 37, 5, 1, 1
2019/9/22, 30, 14, 27, 3, 1, 2
2019/9/23, 24, 11, 31, 9, 1, 1
2019/9/24, 21, 10, 40, 9, 2, 1
2019/9/25, 24, 17, 42, 10, 1, 
2019/9/26, 38, 19, 51, 15, 2, 1
2019/9/27, 46, 16, 37, 8, 1, 1
2019/9/28, 35, 17, 34, 6, 1, 1
2019/9/29, 35, 20, 36, 10, 1, 1
2019/9/30, 46, 23, 68, 16, 3, 1
2019/4/1, 26, 9, 37, 7, 1, 1
2019/4/2, 35, 10, 40, 7, 1, 1
2019/4/3, 41, 14, 46, 13, 2, 1
2019/4/4, 48, 17, 51, 19, 1, 2
2019/4/5, 51, 22, 67, 8, 2, 1
2019/4/6, 56, 23, 59, 10, 2, 1
2019/4/7, 54, 14, 38, 8, 1, 1
2019/4/8, 45, 7, 40, 7, , 1
2019/4/9, 24, 7, 22, 15, 1, 1
2019/4/10, 34, 4, 37, 5, , 
2019/4/11, 15, 9, 37, 10, 1, 1
2019/4/12, 32, 11, 48, 11, 2, 1
2019/4/13, 39, 11, 49, 7, 1, 
2019/4/14, 37, 9, 49, 6, 1, 
2019/4/15, 28, 12, 55, 8, 2, 1
2019/4/16, 39, 15, 47, 15, 2, 1
2019/4/17, 49, 17, 64, 17, 1, 1
2019/4/18, 53, 21, 59, 14, 2, 1
2019/4/19, 60, 17, 46, 7, 2, 1
2019/4/20, 43, 21, 66, 8, 2, 1
2019/4/21, 51, 28, 74, 12, 3, 1
2019/4/22, 70, 22, 55, 8, 2, 1
2019/4/23, 51, 23, 36, 8, 1, 
2019/4/24, 52, 14, 34, 14, 3, 2
2019/4/25, 34, 10, 31, 10, 3, 1
2019/4/26, 29, 5, 36, 6, , 
2019/4/27, 14, 6, 44, 6, 2, 3
2019/4/28, 20, 8, 41, 8, 2, 1
2019/4/29, 22, 8, 37, 8, 1, 1
2019/4/30, 17, 4, 40, 5, 1, 1
2019/5/1, 13, 10, 44, 6, 2, 1
2019/5/2, 22, 14, 54, 9, 3, 1
2019/5/3, 44, 18, 51, 9, 2, 3
2019/5/4, 51, 12, 60, 7, 2, 1
2019/5/5, 37, 10, 47, 3, 1, 
2019/5/6, 29, 6, 41, 6, 1, 1
2019/5/7, 24, 9, 51, 7, 1, 
2019/5/8, 29, 10, 44, 10, 1, 1
2019/5/9, 34, 21, 92, 15, 2, 1
2019/5/10, 60, 24, 79, 13, 2, 1
2019/5/11, 65, 15, 48, 4, 1, 1
2019/5/12, 43, 15, 41, 9, 2, 1
2019/5/13, 39, 12, 43, 8, 1, 
2019/5/14, 31, 12, 45, 7, 2, 1
2019/5/15, 37, 14, 51, 11, 1, 1
2019/5/16, 35, 13, 51, 12, 1, 1
2019/5/17, 35, 16, 47, 10, 2, 1
2019/5/18, 43, 18, 48, 5, 2, 1
2019/5/19, 48, 19, 43, 7, 2, 1
2019/5/20, 46, 13, 31, 8, 1, 1
2019/5/21, 20, 15, 51, 9, 2, 1
2019/5/22, 37, 19, 81, 14, 3, 1
2019/5/23, 48, 20, 77, 12, 2, 1
2019/5/24, 54, 26, 97, 11, 2, 1
2019/5/25, 65, 35, 109, 8, 2, 1
2019/5/26, 82, 40, 103, 11, 3, 1
2019/5/27, 95, 17, 47, 6, 1, 1
2019/5/28, 49, 10, 41, 5, 1, 1
2019/5/29, 24, 11, 47, 8, 2, 1
2019/5/30, 29, 12, 39, 7, 1, 
2019/5/31, 27, 21, 58, 8, 2, 1
2019/6/1, 54, 26, 59, 7, 2, 1
2019/6/2, 63, 14, 49, 9, 2, 
2019/6/3, 35, 15, 51, 10, 2, 1
2019/6/4, 35, 10, 41, 7, 1, 
2019/6/5, 22, 21, 83, 9, 2, 1
2019/6/6, 49, 31, 35, 13, 3, 1
2019/6/7, 73, 13, 42, 6, 1, 1
2019/6/8, 40, 10, 34, 3, 1, 
2019/6/9, 23, 6, 26, 8, , 
2019/6/10, 11, 5, 34, 5, 1, 
2019/6/11, 9, , 31, 11, 2, 1
2019/6/13, 36, 11, 40, 7, 2, 
2019/6/14, 26, 7, 30, 7, 4, 1
2019/6/15, 19, 7, 42, 4, 1, 1
2019/6/16, 15, 6, 42, 4, 1, 
2019/6/17, 16, 13, 46, 8, 2, 1
2019/6/18, 35, 25, 62, 8, 2, 1
2019/6/19, 64, 32, 64, 8, 2, 1
2019/6/20, 70, 27, 47, 9, 2, 1
2019/6/21, 62, 11, 34, 7, 2, 2
2019/6/22, 24, 16, 20, 7, 2, 1
2019/6/23, 33, 8, 19, 8, 1, 1
2019/6/24, 16, 18, 56, 13, 4, 1
2019/6/25, 46, 20, 49, 7, 1, 1
2019/6/26, 52, 18, 28, 6, 1, 1
2019/6/27, 41, 17, 33, 8, 2, 2
2019/6/28, 35, 8, 29, 7, , 1
2019/6/29, 14, 10, 21, 8, , 1
2019/6/30, 21, 18, 14, 14, 1, 1
2019/1/1, 41, 4, 30, 7, 1, 1
2019/1/2, 18, 4, 30, 7, 1, 1
2019/1/3, 17, 8, 23, 19, 3, 2
2019/1/4, 37, 9, 32, 15, 1, 1
2019/1/5, 36, 5, 31, 3, 1, 1
2019/1/6, 18, 6, 30, 14, , 1
2019/1/7, 24, 16, 12, 34, 2, 3
2019/1/8, 59, 9, 28, 12, 1, 1
2019/1/9, 28, 15, 11, 28, 1, 2
2019/1/10, 54, 11, 28, 15, 1, 2
2019/1/11, 37, 18, 16, 24, 1, 2
2019/1/12, 63, 14, 30, 12, 1, 1
2019/1/13, 49, 11, 27, 20, 1, 1
2019/1/14, 43, 19, 6, 33, 2, 3
2019/1/15, 71, 15, 30, 17, 1, 2
2019/1/16, 54, 13, 30, 19, 1, 3
2019/1/17, 48, 7, 30, 8, 1, 1
2019/1/18, 21, 8, 29, 14, 1, 2
2019/1/19, 29, 13, 30, 15, 1, 1
2019/1/20, 46, 7, 29, 9, 1, 2
2019/1/21, 22, 10, 26, 19, 1, 2
2019/1/22, 37, 14, 23, 22, 1, 2
2019/1/23, 53, 7, 29, 6, 1, 1
2019/1/24, 21, 9, 28, 15, 1, 3
2019/1/25, 33, 10, 30, 13, 1, 3
2019/1/26, 30, 5, 31, 4, , 1
2019/1/27, 17, 9, 7, 22, 1, 2
2019/1/28, 33, 23, 30, 6, , 1
2019/1/29, 62, 20, 22, 24, 2, 2
2019/1/30, 66, 21, 29, 27, 2, 3
2019/1/31, 61, 5, 29, 5, 1, 
2019/2/1, 19, 10, 27, 18, 1, 1
2019/2/2, 35, 13, 34, 17, 1, 1
2019/2/3, 45, 12, 34, 15, 1, 1
2019/2/4, 47, 16, 29, 13, , 1
2019/2/5, 54, 30, 8, 27, 1, 3
2019/2/6, 89, 23, 20, 25, 1, 3
2019/2/7, 76, 6, 27, 6, , 1
2019/2/8, 16, 13, 23, 11, , 1
2019/2/9, 53, 7, 32, 5, , 
2019/2/10, 27, 12, 23, 11, 1, 1
2019/2/11, 51, 9, 31, 10, 1, 1
2019/2/12, 32, 13, 21, 19, 1, 1
2019/2/13, 47, 9, 32, 7, 1, 1
2019/2/14, 34, 12, 22, 23, 2, 1
2019/2/15, 50, 17, 36, 18, 1, 1
2019/2/16, 57, 13, 37, 4, 1, 1
2019/2/17, 46, 12, 37, 18, 2, 2
2019/2/18, 42, 22, 12, 34, 1, 2
2019/2/19, 73, 28, 30, 22, 1, 2
2019/2/20, 91, 7, 35, 6, 1, 1
2019/2/21, 25, 11, 29, 18, 2, 2
2019/2/22, 38, 19, 37, 7, 1, 1
2019/2/23, 58, 17, 41, 9, 1, 1
2019/2/24, 55, 21, 28, 22, 2, 1
2019/2/25, 62, 24, 37, 11, 1, 1
2019/2/26, 67, 18, 29, 14, 1, 2
2019/2/27, 58, 23, 14, 26, 1, 2
2019/2/28, 80, 17, 29, 21, 1, 2
2019/3/1, 63, 21, 41, 9, 3, 1
2019/3/2, 66, 24, 31, 11, 1, 1
2019/3/3, 73, 6, 33, 9, 1, 1
2019/3/4, 21, 19, 41, 13, 2, 1
2019/3/5, 58, 31, 19, 30, 1, 2
2019/3/6, 90, 16, 34, 14, 1, 1
2019/3/7, 52, 8, 31, 7, , 1
2019/3/8, 29, 11, 40, 16, 1, 1
2019/3/9, 39, 13, 35, 13, 2, 1
2019/3/10, 49, 6, 33, 8, 1, 1
2019/3/11, 29, 12, 36, 20, 4, 2
2019/3/12, 37, 12, 41, 12, 1, 1
2019/3/13, 40, 8, 38, 9, 1, 
2019/3/14, 30, 14, 42, 12, 1, 1
2019/3/15, 51, 16, 40, 11, , 1
2019/3/16, 61, 11, 39, 6, 1, 1
2019/3/17, 40, 7, 40, 7, 1, 1
2019/3/18, 22, 14, 36, 21, 1, 1
2019/3/19, 47, 16, 47, 18, 2, 1
2019/3/20, 52, 11, 41, 5, 1, 
2019/3/21, 29, 11, 42, 8, 1, 1
2019/3/22, 31, 8, 34, 5, , 1
2019/3/23, 26, 10, 40, 6, 1, 1
2019/3/24, 36, 14, 39, 13, 1, 1
2019/3/25, 47, 22, 53, 19, 1, 1
2019/3/26, 65, 19, 50, 8, 1, 1
2019/3/27, 53, 14, 49, 6, 1, 1
2019/3/28, 41, 12, 31, 8, 1, 1
2019/3/29, 41, 22, 24, 13, 1, 1
2019/3/30, 68, 15, 41, 7, 1, 1
2019/3/31, 56, 6, 42, 8, 1, 1
2018/10/1, 38, 15, 61, 12, 2, 1
2018/10/2, 46, 20, 32, 14, 1, 1
2018/10/3, 51, 16, 25, 15, 1, 1
2018/10/4, 41, 18, 25, 14, 1, 
2018/10/5, 50, 17, 25, 8, , 
2018/10/6, 40, 12, 33, 2, 1, 
2018/10/7, 30, 12, 34, 4, 1, 1
2018/10/8, 31, 15, 37, 11, 2, 1
2018/10/9, 40, 17, 41, 12, 3, 1
2018/10/10, 42, 23, 12, 17, 1, 1
2018/10/11, 52, 8, 25, 9, , 1
2018/10/12, 18, 10, 24, 8, 1, 1
2018/10/13, 27, 11, 27, 7, 1, 1
2018/10/14, 30, 15, 16, 17, 1, 1
2018/10/15, 41, 20, 18, 17, 1, 2
2018/10/16, 57, 16, 30, 11, 1, 1
2018/10/17, 47, 12, 29, 11, 1, 1
2018/10/18, 36, 15, 23, 15, 1, 1
2018/10/19, 44, 10, 36, 10, 1, 1
2018/10/20, 32, 8, 35, 5, , 1
2018/10/21, 25, 13, 32, 15, 1, 1
2018/10/22, 42, 17, 20, 18, 1, 1
2018/10/23, 50, 13, 28, 12, 1, 1
2018/10/24, 36, 21, 39, 11, 1, 1
2018/10/25, 56, 27, 28, 19, 2, 1
2018/10/26, 60, 26, 28, 16, 1, 2
2018/10/27, 63, 13, 33, 9, 2, 1
2018/10/28, 38, 16, 3, 17, 2, 2
2018/10/29, 48, 13, , 14, 1, 1
2018/10/30, 40, 8, 20, 9, 1, 1
2018/10/31, 20, 7, 30, 10, 1, 1
2018/11/1, 19, 10, 29, 16, 2, 2
2018/11/2, 29, 16, 33, 18, 1, 2
2018/11/3, 48, 23, 27, 12, , 2
2018/11/4, 69, 24, 27, 18, 1, 1
2018/11/5, 74, 19, 9, 20, 1, 2
2018/11/6, 51, 12, 30, 11, 1, 1
2018/11/7, 31, 19, 33, 12, 1, 1
2018/11/8, 51, 20, 15, 19, 1, 1
2018/11/9, 59, 17, 30, 13, 1, 1
2018/11/10, 48, 22, 34, 14, 3, 3
2018/11/11, 53, 30, 16, 21, 1, 2
2018/11/12, 73, 23, 23, 18, 1, 2
2018/11/13, 57, 11, 28, 11, 1, 1
2018/11/14, 31, 9, 25, 18, 1, 2
2018/11/15, 26, 17, 18, 26, 2, 2
2018/11/16, 55, 16, 33, 17, 1, 1
2018/11/17, 50, 12, 27, 9, 1, 1
2018/11/18, 33, 16, 21, 17, 2, 2
2018/11/19, 52, 9, 24, 16, 1, 
2018/11/20, 22, 20, 18, 32, 2, 3
2018/11/21, 59, 21, 12, 24, 1, 2
2018/11/22, 65, 6, 28, 8, 1, 1
2018/11/23, 11, 7, 23, 11, 1, 1
2018/11/24, 21, 17, 26, 16, 2, 3
2018/11/25, 59, 17, 19, 26, 1, 3
2018/11/26, 51, 25, 21, 33, 3, 4
2018/11/27, 77, 28, 24, 30, 1, 3
